ID,Email,Titulo,Universidade,Autores,Apoio,Conflito
AO0075,,"Associação entre polimorfismos genéticos de genes atuantes na amelogênese com a hipomineralização molar incisivo e a cárie dentária","Odontopediatria - UNIVERSIDADE FEDERAL DO RIO DE JANEIRO.","Silva FMF*, Soares TRC, Franco AL, Vieira AR, Carvalho FM, Fonseca-Gonçalves A, Costa MC","<em>(Apoio: FAPERJ N° E-26/201.745/2019 | CAPES N° 001)</em>","Não há conflito de interesse"
AO0076,,"Eficácia e eventos adversos da articaína 4% em comparação com  a lidocaína 2% na exodontia de molares decíduos: ensaio clínico randomizado","Odontologia - UNIVERSIDADE DE BRASÍLIA.","Massignan C*, Santos PS, Miyadi CH, Stenger ALCF, Borgatto AF, Cardoso M, Bolan M","<em>(Apoio: FAPESC N° 001)</em>","Não há conflito de interesse"
AO0077,,"Fatores relacionados à incidência de cárie dentária entre escolares brasileiros: um estudo longitudinal de sete anos","Odontologia - UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI.","Duarte-Rodrigues L*, Marques LS, Souto-Souza D, ALVES-DUARTE AC, Galo R, Ramos-Jorge ML","<em>(Apoio: CAPES | FAPEMIG | )</em>","Não há conflito de interesse"
AO0078,,"Efeitos da exposição à sacarose sobre a dinâmica eletrolítica salivar em crianças com cárie na primeira infância","Ciências da Saúde e Odontologia Infantil - FACULDADE DE ODONTOLOGIA DE PIRACICABA.","Crescente CL*, Sousa ET, Holanda ATL, Nobre-Dos-santos M","<em>(Apoio: CNPq N° 131747/2019-3 | FAPESP N° 17/17630-8)</em>","Não há conflito de interesse"
AO0079,,"A Hipomineralização de Molares e Incisivos não afeta apenas os primeiros molares permanentes","Morfologia e Clínica Infantil - UNIVERSIDADE ESTADUAL PAULISTA - ARARAQUARA.","Farias AL*, Restrepo MR, Bussaneli DG, Rojas-Gualdron DF, Mejía JD, Santos-Pinto L","<em>(Apoio: CAPES N° 01)</em>","Não há conflito de interesse"
AO0080,,"Prevalência de alterações orais e craniofaciais em indivíduos com Mucopolissacaridoses: Revisão Sistemática e metanálise","Saúde Bucal da Criança e Adolescente - UNIVERSIDADE FEDERAL DE MINAS GERAIS.","Carneiro NCR*, Nóbrega MTC, Toledo IP, Flores Mir C, Pordeus IA, Borges-Oliveira AC","<em>(Apoio: CAPES N° 001)</em>","Não há conflito de interesse"
AO0081,,"Possível bruxismo do sono, hábitos do sono e o uso de <em>smartphones</em> entre adolescentes","Odontopediatria e Ortodontia - UNIVERSIDADE FEDERAL DE MINAS GERAIS.","Prado IM*, Hoffmam GFEB, Auad SM, Abreu LG, Aguiar SO, Souza GLN, Pordeus IA, Serra-Negra JMC","<em>(Apoio: FAPs - FAPEMIG | CAPES | CNPq N°  405301/2016-2)</em>","Não há conflito de interesse"
AO0082,,"Adesão às recomendações consort sobre longevidade de restaurações atraumáticas: uma revisão sistemática","Odontologia - UNIVERSIDADE ESTADUAL DE PONTA GROSSA.","Gonçalves ALR*, Wambier LM, Wambier DS, Duda JG, Reis A, Chibinski ACR",,"Não há conflito de interesse"
AO0083,,"Gravidade do possível bruxismo do sono e em vigília associada a facetas de desgaste dentário por atrição em crianças","Odontopediatria e Ortodontia - UNIVERSIDADE FEDERAL DE MINAS GERAIS.","Alonso LS*, Serra-Negra JMC, Abreu LG, Tourino LFPG, Martins IM, Vale MPP","<em>(Apoio: FAPs - FAPEMIG | CAPES)</em>","Não há conflito de interesse"
AO0084,,"Alterações dos arcos dentários 6 meses após o início do tratamento ortodôntico com alinhadores e aparelho fixo: estudo clínico randomizado","UNIVERSIDADE NORTE DO PARANÁ.","Bocato JR*, Santos GN, Assunção LSG, Conti ACCF, Fernandes TMF, Almeida MR, Almeida-Pedrin RR, Oltramari PVP","<em>(Apoio: CNPq | CAPES)</em>","Não há conflito de interesse"
AO0086,,"Comparação entre adolescentes do sexo masculino e feminino com relação ao impacto do tratamento ortodôntico na qualidade de vida","Odontologia - UNIVERSIDADE FEDERAL DE MINAS GERAIS.","Corradi-Dias L*, Paiva SM, Drummond AF, Menezes LF, Abreu LG","<em>(Apoio: CAPES | FAPEMIG | CNPq)</em>","Não há conflito de interesse"
AO0087,,"Impacto da aplicação tópica de curcumin nanoparticulado em lesões de líquen plano oral refratário: estudo clínico randomizado, duplo cego","Cirurgia e Diagnóstico Bucal - UNIVERSIDADE ESTADUAL PAULISTA - ARARAQUARA.","Godoi MA*, Ferrisse TM, Silveira HA, Primo FL, León JE, Bufalino A, Rossa-Junior C, Stabili MRG","<em>(Apoio: CAPES)</em>","Não há conflito de interesse"
AO0088,,"Distorção volumétrica da cavidade pulpar avaliada em imagens de Tomografia Computadorizada de Feixe Cônico e micro Tomografia","Estomatologia - UNIVERSIDADE DE SÃO PAULO - SÃO PAULO.","Costa C*, Carneiro ALE, Spin Neto R, Zambrana NRM, Salgado DMRA, Zambrana JRM","<em>(Apoio: CAPES N° DS 23139)</em>","Não há conflito de interesse"
AO0089,,"Avaliação da performance diagnóstica em radiografias panorâmicas digitais obtidas sob protocolos de baixa dose de radiação","Diagnóstico Oral - FACULDADE DE ODONTOLOGIA DE PIRACICABA.","Martins LAC*, Brasil DM, Forner LA, Viccari C, Haiter Neto F, Freitas DQ, Oliveira ML","<em>(Apoio: CAPES)</em>","Não há conflito de interesse"
AO0090,,"Fotobiomodulação e naringenina inibem a resposta inflamatória de fibroblastos gengivais","Fisiologia e Patologia - UNIVERSIDADE ESTADUAL PAULISTA - ARARAQUARA.","Miotto LN*, Cardoso LM, Pansani TN, Hebling J, De-Souza-costa CA, Basso FG","<em>(Apoio: CNPq)</em>","Não há conflito de interesse"
AO0091,,"Avaliação de marcadores de evasão tumoral e resposta imunocitotóxica no líquen plano oral","Ciências Estomatológicas - UNIVERSIDADE FEDERAL DE GOIÁS.","Silva RNF*, Gonçalves JAM, Gonçalves SL, Arruda JAA, Mesquita RA, Silveira EJD, Batista AC, Costa NL",,"Não há conflito de interesse"
AO0092,,"Mapeamento da expressão de artefatos de endurecimento do feixe produzidos por pinos de metal em diferentes regiões do arco dentário","Diagnóstico Oral - FACULDADE DE ODONTOLOGIA DE PIRACICABA.","Rosado LPL*, Fontenele RC, Gomes AF, Neves FS, Freitas DQ","<em>(Apoio: CAPES N° 001)</em>","Não há conflito de interesse"
AO0093,,"Eficácia das imagens geradas por diferentes tomógrafos de feixe cônico para diagnóstico de fraturas e reabsorções radiculares","Diagnóstico e Cirurgia - UNIVERSIDADE ESTADUAL PAULISTA - ARARAQUARA.","Gonçalves V*, Vancetto JR, Malzoni CMA, Marcantonio-Junior E, Gonçalves M",,"Não há conflito de interesse"
AO0094,,"Análise de variáveis clínicas e polimorfismo no gene <em>BRINP3</em> e a suscetibilidade à Glossite Migratória Benigna","Odontologia - PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ.","Giacobbo LC*, Pereira TM, Perin MAA, Schneider NA, Scariot R, Vieira AR, Trevilatto PC","<em>(Apoio: CNPq)</em>","Não há conflito de interesse"
AO0095,,"A interferência da maloclusão na atividade eletromiográfica de crianças antes e após a correção ortodôntica","Biologia Básica e Oral - UNIVERSIDADE DE SÃO PAULO - RIBEIRÃO PRETO.","Gonçalves LMN*, Siessere S, Palinkas M, Vasconcelos PB, Matsumoto MAN, Nelson-Filho P, Furquim LR, Regalo SCH","<em>(Apoio: CAPES | FAPESP)</em>","Não há conflito de interesse"
AO0096,,"Efeito do extrato da casca da jabuticaba no potencial osteogênico e adipogênico de células-tronco mesenquimais de ratas osteoporóticas","Biologia Oral - UNIVERSIDADE DE SÃO PAULO - RIBEIRÃO PRETO.","Barbosa ACL*, Otavio SG, Freitas GP, Souza ATP, Tarone AG, Marostica-Junior MR, Rosa AL, Beloti MM","<em>(Apoio: FAPs - FAPESP  N° 2019/14506-0 | CNPq N° 303464/2016-0)</em>","Não há conflito de interesse"
AO0097,,"Fatores predisponentes da dor miofascial em pacientes cirúrgicos com má oclusão esqueletal classe II","Odontologia - UNIVERSIDADE POSITIVO.","Meger MN*, Uetanabaro LC, Gerber JT, Santos KM, Costa DJ, Kuchler EC, Sebastiani AM, Scariot R",,"Não há conflito de interesse"
AO0098,,"Avaliação da acurácia de programas de mensuração do volume do espaço aéreo e da área  seccional mínima","Cirurgia Bucomaxilofacial - UNIVERSIDADE DE SÃO PAULO.","Costa BE*, Yaedú RYF, Soares S",,"Não há conflito de interesse"
AO0099,,"Efeitos da técnica de <em>dry needling</em> em sujeitos com disfunção temporomandibular muscular","Biologia Oral e Básica - UNIVERSIDADE DE SÃO PAULO - RIBEIRÃO PRETO.","Palinkas M*, Arnoni VW, Righetti MA, Vasconcelos PB, Scalize PH, Silva NS, Regalo SCH, Siessere S","<em>(Apoio: CAPES)</em>","Não há conflito de interesse"
AO0100,,"Células-tronco mesenquimais de ratos saudáveis aumentam o potencial osteogênico de células-tronco de ratos diabéticos","Odontologia - UNIVERSIDADE DE SÃO PAULO - RIBEIRÃO PRETO.","Tótoli GGC*, Souza ATP, Freitas GP, Lopes HB, Weffort D, Adolpho LF, Beloti MM, Rosa AL","<em>(Apoio: Fapesp N° 2017/12622-7 | Fapesp N° 2018/13290-0)</em>","Não há conflito de interesse"
AO0101,,"O papel da fosfatidilinositol-3-cinase na remodelação óssea maxilar","Morfologia - UNIVERSIDADE FEDERAL DE MINAS GERAIS.","Santos MS*, Lima VTM, Barrioni BR, Amaral FA, Silva TA, Macari S","<em>(Apoio: CNPq)</em>","Não há conflito de interesse"
AO0102,,"Análise da atividade eletromiográfica e comparação de entre idades pós acidente vascular cerebral","Biologia Básica e Oral - UNIVERSIDADE DE SÃO PAULO - RIBEIRÃO PRETO.","Gonçalves CR*, Silva GP, Gomes GGC, Verri ED, Lopes RFT, Hallak JEC, Siessere S, Regalo SCH","<em>(Apoio: CAPES | FAPESP)</em>","Não há conflito de interesse"
AO0103,,"Efeitos da exposição prolongada à diferentes concentrações de flúor sobre funções cognitivas de camundongos","Instituto de Ciências Biológicas - UNIVERSIDADE FEDERAL DO PARÁ.","Bittencourt LO*, Dionizio A, Ferreira MKM, Nunes PBO, Buzalaf MAR, Monteiro MC, Maia CSF, Lima RR",,"Não há conflito de interesse"
AO0104,,"Exposição ao flúor no período intrauterino e lactação desencadeia estresse oxidativo com repercussões moleculares no hipocampo da prole","Instituto de Ciências Biológicas - UNIVERSIDADE FEDERAL DO PARÁ.","Ferreira MKM*, Aragão WAB, Bittencourt LO, Nascimento PC, Puty B, Dionizio A, Buzalaf MAR, Lima RR","<em>(Apoio: CAPES N° 001)</em>","Não há conflito de interesse"
AO0105,,"Avaliação do sistema estomatognatico por meio da eletromiografia em individuos pós Acidente Vascular Cerebral","Biologia Básica e Oral - UNIVERSIDADE DE SÃO PAULO - RIBEIRÃO PRETO.","Lopes RFT*, Gonçalves CR, Silva GP, Gomes GGC, Verri ED, Hallak JEC, Siessere S, Regalo SCH","<em>(Apoio: CAPES | FAPESP)</em>","Não há conflito de interesse"
AO0106,,"Efeito da Hipoterapia no Sistema Estomatognático de ldosos","Biologia Básica e Oral - UNIVERSIDADE DE SÃO PAULO - RIBEIRÃO PRETO.","Mello EC*, Gonçalves LMN, Vasconcelos PB, Mendes EL, Barbosa-Neto O, Leite ECS, Regalo SCH, Siessere S","<em>(Apoio: CAPES)</em>","Não há conflito de interesse"
AO0107,,"Efeito do tratamento restaurador com <em>endocrown</em> e férula em dentes anteriores tratados endodonticamente: Análise <em>in vitro</em>","Odontologia Restauradora - UNIVERSIDADE DE SÃO PAULO - RIBEIRÃO PRETO.","Silva-Sousa AC*, Moris ICM, Pires CRF, Mazzi-Chaves JF, Barbosa AFS, Sousa-Neto MD, Silva-Sousa YTC, Gomes EA","<em>(Apoio: FAPs - FAPESP N° 2018/22823-2)</em>","Não há conflito de interesse"
AO0108,,"Biocompatibilidade e potencial bioativo de novos cimentos endodônticos à base de silicato de cálcio: Bio-C Sealer e Sealer Plus BC","Odontologia Restauradora - UNIVERSIDADE ESTADUAL PAULISTA - ARARAQUARA.","Silva ECA*, Tanomaru-Filho M, Lopes CS, Delfino MM, Cerri PS, Guerreiro-Tanomaru JM","<em>(Apoio: FAPs - Fapesp N° 2017/14305-9    | CAPES N° 001)</em>","Não há conflito de interesse"
AO0109,,"Formulação de hidrogel com liberação controlada de dexametasona para aplicação na regeneração de tecidos mineralizados","Fisiologia e Patologia - UNIVERSIDADE ESTADUAL PAULISTA - ARARAQUARA.","Bordini EAF*, Ferreira JA, Ribeiro JS, Dubey N, De-Souza-costa CA, Bottino MC, Soares DG","<em>(Apoio: FAPESP N° 2017/20181-0 | FAPESP N° 2018/14257-7 | FAPESP N° 2016/15674-5)</em>","Não há conflito de interesse"
AO0110,,"Análise metagenômica da infecção endodôntica primária sintomática antes e após o preparo químico-mecânico","Odontologia Restauradora - FACULDADE DE ODONTOLOGIA DE PIRACICABA.","Gabrielli E*, Lima AR, Herrera DR, Francisco PA, Lopes EM, Soares AJ, Ferraz CCR, Gomes BPFA","<em>(Apoio: CAPES N° 001 | CNPq N° 308162/2014-5, 303852/2019-4 | FAPESP N° 2015/23479-5, 2017/18459-0)</em>","Não há conflito de interesse"
AO0111,,"Avaliação de bactérias ativas nas infecções endodônticas utilizando Sequenciamento de Nova Geração baseado em rRNA e DNA","Dentística - UNIVERSIDADE DE SÃO PAULO - SÃO PAULO.","Nardello LCL*, Amado PPP, Franco DC, Cazares RXR, Mayer MPA, Pinheiro ET","<em>(Apoio: CAPES | 2016/15473-0 N° FAPESP)</em>","Não há conflito de interesse"
AO0112,,"Análise sialométrica e sialoquímica em indivíduos com nódulos pulpares","Odontologia - UNIVERSIDADE POSITIVO.","Kublitski PMO*, Sette IR, Lauschner T, Juglair MM, Kuchler EC, Brancher JA, Gabardo MCL, Michel-Crosato E",,"Não há conflito de interesse"
AO0113,,"Prognóstico pulpar de dentes permanentes com rizogênese incompleta reimplantados após avulsão traumática","Odontologia Restauradora - UNIVERSIDADE FEDERAL DE MINAS GERAIS.","Coste SC*, Amaro RG, Santos LCM, Silva EF, Barbato-Ferreira DA, Cortes MIS, Colosimo EA, Bastos JV","<em>(Apoio: CAPES | CNPq | PROEx UFMG)</em>","Não há conflito de interesse"
AO0114,,"Periodontite apical exacerba resposta inflamatória no fígado de ratos portadores de fibrose hepática ativando CD45 e receptor Toll-like 2","Odontologia Preventiva e Restauradora - UNIVERSIDADE ESTADUAL PAULISTA - ARAÇATUBA.","Cantiga-Silva C*, Azevedo JP, Pinheiro TN, Machado NES, Rodrigues MJS, Sivieri-Araújo G, Ervolino E, Cintra LTA","<em>(Apoio: CAPES - CAPES N° 88887.486044/2020-00)</em>","Não há conflito de interesse"
AO0115,,"Avaliação do preparo de canais radiculares com instrumentos com tratamento térmico de liga de <em>NiTi Maxwire®</em> em diferentes cinemáticas","Odontologia Restauradora - UNIVERSIDADE DE SÃO PAULO - RIBEIRÃO PRETO.","Carvalho KKT*, Camargo RV, Mazzi-Chaves JF, Petean IBF, Silva-Sousa AC, Sousa-Neto MD","<em>(Apoio: CAPES N° 33002029032P4)</em>","Não há conflito de interesse"
AO0116,,"Associação de um peptídeo de defesa do hospedeiro e o ciprofloxacino: efeitos sobre células pulpares humanas","Ciências da Saúde - UNIVERSIDADE DE BRASÍLIA.","Martins DCMM*, Silva PAO, Sousa MGC, Andrade RV, Araujo FS, Carvalho AES, Franco OL, Rezende TMB","<em>(Apoio: FAPs | CNPq | CAPES)</em>","Não há conflito de interesse"
AO0117,,"Influência da associação de nano-hidroxiapatita a nanofibras de policaprolactona sobre a diferenciação odontogênica de células pulpares","Materiais Odontológicos e Prótese - UNIVERSIDADE ESTADUAL PAULISTA - ARARAQUARA.","Soares IPM*, Leite MLAS, Oliveira CA, De-Souza-costa CA, Hebling J","<em>(Apoio: FAPs - FAPESP N° 2019/07400-0)</em>","Não há conflito de interesse"
AO0118,,"Associação entre carga inflamatória bucal e aterosclerose carotídea em pacientes com acidente vascular encefálico isquêmico","PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL.","Leão TSS*, Tomasi GH, Conzatti LP, Marrone LCP, Reynolds MA, Gomes MS","<em>(Apoio: CAPES N° 001)</em>","Não há conflito de interesse"
AO0119,,"Efeito de nanopartículas carregadas com sinvastatina na diferenciação osteogênica de células-tronco do ligamento periodontal","Estomatologia - UNIVERSIDADE DE SÃO PAULO - SÃO PAULO.","Mendes PL*, Holzhausen M, Silva-Neto TA, Gasparoni LM, Pedrosa MS, Meneses CCB, Sipert CR, Adde CA","<em>(Apoio: CAPES)</em>","Não há conflito de interesse"
AO0120,,"Trauma oclusal experimental induzido por cimentação de coroa metálica induz perda óssea alveolar","Mestrado - FACULDADE DE ODONTOLOGIA SÃO LEOPOLDO MANDIC.","Youssef AM*, Abdalla HB, Clemente-Napimoga JT, Silva CAT, Silva WAB, Silva FA, Santos PCV, Napimoga MH","<em>(Apoio: FAPESP N° #2017/22334-9)</em>","Não há conflito de interesse"
AO0121,,"Investigação da associação do polimorfismo rs1800961 no gene <em>HNF4A</em> com o estado periodontal e perfil bioquímico do paciente","Cirurgia e Diagnostico - UNIVERSIDADE ESTADUAL PAULISTA - ARARAQUARA.","Nicchio IG*, Cirelli T, Hidalgo MAR, Cirelli JA, Orrico SRP, Theodoro LH, Scarel-Caminaga RM","<em>(Apoio: FAPs - FAPESP N° 2016/03753-8, 2016/08070-6)</em>","Não há conflito de interesse"
AO0122,,"Arcabouços 3D funcionalizados com Aptamer anti-fibronectina na formação do coágulo e sua influência em células-tronco","Ctbmf e Periodontia - UNIVERSIDADE DE SÃO PAULO - RIBEIRÃO PRETO.","Aguiar LM*, Costa NMM, Oliveira PT, Parisi L, Ghezzi B, Macaluso GM, Palioto DB","<em>(Apoio: FAPs - Fapesp N° 2018/12036-3 | CNPq)</em>","Não há conflito de interesse"
AO0123,,"Relacão entre o Indice Inflamatório Alimentar e o padrão de citocinas no fluído crevicular gengival: Estudo Translacional","FACULDADE DE ODONTOLOGIA DE PIRACICABA.","Reis RA*, Rangel TP, Casati MZ, Nociti-Júnior FH, Sallum EA, Ruiz KGS, Casarin RCV","<em>(Apoio: CNPq)</em>","Não há conflito de interesse"
AO0124,,"Modulação transcricional da via Hedgehog em células do ligamento periodontal humano tratadas com Resveratrol e DMSO","Prótese e Periodontia - FACULDADE DE ODONTOLOGIA DE PIRACICABA.","Racca F*, Assis RIF, Ferreira RS, Françoso BG, Ruiz KGS, Silva RA, Wiench M, Andia DC","<em>(Apoio: CAPES | FAPs - Fapesp N° 2017/0794405 )</em>","Não há conflito de interesse"
AO0125,,"Influência do tratamento da artrite reumatoide nos parâmetros clínicos periodontais","Periodontia - UNIVERSIDADE DE SÃO PAULO - RIBEIRÃO PRETO.","Moura NMV*, Carvalho VF, Silva TA, Oliveira SR, Fukada SY, Silva GA, Taba-Júnior M",,"Não há conflito de interesse"
AO0126,,"Efeito do probiótico <em>Lactobacillus acidophilus</em> La5 no controle da permeabilidade intestinal em camundongos com periodontite e diabetes","Estomatologia - UNIVERSIDADE DE SÃO PAULO - SÃO PAULO.","Ishikawa KH*, Kawamoto D, Cardoso BP, Shimabukuro N, Cataruci ACS, Oliveira BE, Albuquerque-Souza E, Mayer MPA","<em>(Apoio: Fundação de Amparo à Pesquisa FAPESP  N° 2015/18273-9; 2016/13156-7, 2016/13159-6, 2016/14687-6, 2017/22345-0 e 2018/02318-1.)</em>","Não há conflito de interesse"
AO0127,,"Análise comparativa de três tecnologias para Hipersensibilidade Dentinária em Pacientes Periodontais - Resultados Preliminares","Prótese e Periodontia - UNIVERSIDADE DE SÃO PAULO - BAURU.","Silva GFF*, Bigotto MLB, Cintra FMRN, Santana ACP, Damante CA, Vilhena FV, Zangrando MSR","<em>(Apoio: Dentalclean)</em>","Autodeclarado ""<em>projeto foi desenvolvido em parceria com a Empresa Trials</em>"""
AO0128,,"Condição periodontal e o impacto da saúde oral auto-relatada na qualidade de vida de indivíduos psoriáticos: estudo caso-controle","Clínica, Patologia e Cirurgia - UNIVERSIDADE FEDERAL DE MINAS GERAIS.","Costa AA*, Cota LOM, Mendes VS, Oliveira AMSD, Cyrino RM, Costa FO","<em>(Apoio: CNPq N°  307034 )</em>","Não há conflito de interesse"
